Wavelength (nm)/Guest Conc (M),,,,,,,,,,,,,,,,,,,
,0,0.00035461,0.000704225,0.001253482,0.001923077,0.002893674,0.003825858,0.004721863,0.005863808,0.006949569,0.007983193,0.008968347,0.010362401,0.012080173,0.014028777,0.017381174,0.021381848,0.025404076,0.029079498
734,0.003333986,0.000205143,-0.000703838,0.000276188,-0.00036727,-0.000131947,-0.002327733,0.000752198,-0.003513232,-0.000458871,-0.001184633,-0.00343645,-0.00161105,-0.003381282,-0.000413357,-0.001609451,-0.00128778,0.000227882,0.002312716
733,0.003272168,0.00042707,-0.000521755,0.000293646,-0.000243208,1.76E-05,-0.002019734,0.00098512,-0.003305966,-0.000298052,-0.000959671,-0.003431981,-0.001443795,-0.003261572,-0.000266854,-0.001525676,-0.001037667,0.000406704,0.002412218
732,0.003764322,0.000577641,-0.000330231,0.000568802,-2.41E-05,0.000203097,-0.001866246,0.001166226,-0.003016913,-0.000125063,-0.000905117,-0.003006784,-0.001356066,-0.003043801,-0.00013412,-0.001244986,-0.000869829,0.000566573,0.002685647
731,0.003802943,0.000825252,-0.000161809,0.000766824,0.000155499,0.000430049,-0.001462216,0.001455104,-0.002818,0.000314447,-0.000454527,-0.002768874,-0.000992059,-0.002706521,0.000194344,-0.000918446,-0.000568911,0.000777378,0.003139797
730,0.004104503,0.001015684,0.000174843,0.000966414,0.000316286,0.000810599,-0.001384399,0.001720523,-0.002588941,0.000309396,-0.000206521,-0.002463453,-0.000959361,-0.002723911,0.000357114,-0.000742964,-0.000466215,0.001043006,0.003185872
729,0.004363206,0.001005539,0.000190847,0.001011947,0.000580959,0.000829842,-0.001238223,0.001692327,-0.00240466,0.000475371,-0.000165742,-0.002448782,-0.000825082,-0.002362388,0.00058578,-0.000612496,-0.000344044,0.001252069,0.003313535
728,0.004210271,0.001294829,0.000352736,0.000998897,0.000400563,0.000795064,-0.00124798,0.001777728,-0.00250273,0.000533475,-0.000224322,-0.002543084,-0.000814385,-0.002461085,0.00039108,-0.000670447,-0.000397685,0.001249006,0.003234873
727,0.004147884,0.000967452,0.000207552,0.001001336,0.00038354,0.000719501,-0.001329898,0.001777962,-0.002556981,0.000323643,-0.000327645,-0.002555282,-0.000811491,-0.002546739,0.000270411,-0.000741776,-0.000392875,0.0012211,0.003253859
726,0.003859012,0.000738196,-0.000218837,0.000710011,0.000164226,0.000450701,-0.001627555,0.001403603,-0.00281337,0.000259869,-0.000563689,-0.002813885,-0.001112654,-0.002659133,0.000160937,-0.001102068,-0.000725392,0.000975027,0.003126682
725,0.003735731,0.000648176,-0.0003547,0.000589953,-7.94E-05,0.000391287,-0.001747922,0.001127658,-0.003132578,3.01E-05,-0.000685747,-0.00296997,-0.001258666,-0.00290276,-2.59E-05,-0.001084974,-0.000858875,0.000853729,0.00295023
724,0.003492771,0.000278286,-0.000460733,0.000254042,-0.000401565,9.61E-05,-0.001915525,0.001015295,-0.003324206,-0.000164293,-0.000884502,-0.003251655,-0.001433165,-0.003158637,-0.000227323,-0.001423722,-0.000872361,0.000460911,0.002593582
723,0.003344707,0.000189501,-0.000757591,7.74E-05,-0.000475886,-9.89E-05,-0.00209991,0.000799499,-0.003391761,-0.000266802,-0.001171364,-0.003375785,-0.001617755,-0.003429516,-0.000342543,-0.001569835,-0.001215559,0.000410409,0.002547205
722,0.003141492,-1.66E-05,-0.000986687,3.29E-06,-0.000722239,-0.000389409,-0.002394466,0.00053884,-0.003745807,-0.000651372,-0.001288038,-0.003696479,-0.00181892,-0.003489968,-0.00059347,-0.001664896,-0.001349459,0.000103815,0.002354695
721,0.002927895,-0.000283359,-0.001157165,-0.000260645,-0.00085376,-0.000485815,-0.002539121,0.00035657,-0.003769571,-0.000731904,-0.001414382,-0.003808422,-0.002169099,-0.003736106,-0.00060531,-0.001753285,-0.001306259,-4.73E-05,0.0022945
720,0.002750455,-0.000399185,-0.001470574,-0.00051012,-0.000956985,-0.000586904,-0.002855084,4.93E-05,-0.00402658,-0.000958173,-0.001604138,-0.003959789,-0.002334685,-0.00378851,-0.000925007,-0.002065801,-0.001686248,-0.000117299,0.002097133
